17,JOB3,IFT,202,SpaceX,Bangalore,SBI,DEBIT
23,JOB4,CASH,650,Reliance,Boston,HDFC,CREDIT
4,JOB1,NEFT,134,Xiaomi,NY,CITI,CREDIT
6,JOB2,RTGS,219,Airtel,Singapore,RBI,DEBIT
10,JOB3,IFT,334,Nucleus,London,ICICI,CREDIT
26,JOB4,CASH,979,Google,Mexico,SBI,DEBIT
3,JOB1,NEFT,75,Apple,Moscow,HDFC,DEBIT
9,JOB2,RTGS,130,Tesla,Taiwan,CITI,DEBIT
11,JOB3,IFT,215,Qualcomm,Tokyo,RBI,CREDIT
23,JOB4,CASH,682,Intel,Miami,ICICI,DEBIT
3,JOB1,NEFT,40,SpaceX,Nepal,SBI,CREDIT
7,JOB2,RTGS,77,Reliance,Assam,HDFC,CREDIT
17,JOB3,IFT,144,Xiaomi,Goa,CITI,DEBIT
20,JOB4,CASH,505,Airtel,Hyderabad,RBI,DEBIT
4,JOB1,NEFT,86,Nucleus,Noida,ICICI,CREDIT
6,JOB2,RTGS,147,Google,Delhi,SBI,DEBIT
10,JOB3,IFT,238,Apple,Mumbai,HDFC,DEBIT
20,JOB4,CASH,739,Tesla,Chennai,CITI,DEBIT
2,JOB1,NEFT,107,Qualcomm,Lucknow,RBI,DEBIT
9,JOB2,RTGS,178,Intel,Kolkata,ICICI,DEBIT
14,JOB3,IFT,279,SpaceX,Bangalore,SBI,CREDIT
21,JOB4,CASH,843,Reliance,Boston,HDFC,DEBIT
1,JOB1,NEFT,137,Xiaomi,NY,CITI,DEBIT
5,JOB2,RTGS,223,Airtel,Singapore,RBI,DEBIT
15,JOB3,IFT,339,Nucleus,London,ICICI,DEBIT
24,JOB4,CASH,993,Google,Mexico,SBI,CREDIT
3,JOB1,NEFT,130,Apple,Moscow,HDFC,DEBIT
7,JOB2,RTGS,212,Tesla,Taiwan,CITI,DEBIT
14,JOB3,IFT,325,Qualcomm,Tokyo,RBI,CREDIT
21,JOB4,CASH,957,Intel,Miami,ICICI,DEBIT
1,JOB1,NEFT,114,SpaceX,Nepal,SBI,DEBIT
7,JOB2,RTGS,189,Reliance,Assam,HDFC,DEBIT
14,JOB3,IFT,294,Xiaomi,Goa,CITI,CREDIT
24,JOB4,CASH,879,Airtel,Hyderabad,RBI,DEBIT
1,JOB1,NEFT,61,Nucleus,Noida,ICICI,DEBIT
9,JOB2,RTGS,109,Google,Delhi,SBI,CREDIT
12,JOB3,IFT,186,Apple,Mumbai,HDFC,DEBIT
25,JOB4,CASH,611,Tesla,Chennai,CITI,DEBIT
2,JOB1,NEFT,72,Qualcomm,Lucknow,RBI,DEBIT
9,JOB2,RTGS,125,Intel,Kolkata,ICICI,DEBIT
17,JOB3,IFT,208,SpaceX,Bangalore,SBI,CREDIT
22,JOB4,CASH,666,Reliance,Boston,HDFC,CREDIT
1,JOB1,NEFT,77,Xiaomi,NY,CITI,DEBIT
6,JOB2,RTGS,132,Airtel,Singapore,RBI,DEBIT
14,JOB3,IFT,218,Nucleus,London,ICICI,CREDIT
20,JOB4,CASH,690,Google,Mexico,SBI,DEBIT
3,JOB1,NEFT,112,Apple,Moscow,HDFC,DEBIT
8,JOB2,RTGS,186,Tesla,Taiwan,CITI,DEBIT
17,JOB3,IFT,289,Qualcomm,Tokyo,RBI,DEBIT
23,JOB4,CASH,867,Intel,Miami,ICICI,CREDIT
2,JOB1,NEFT,79,SpaceX,Nepal,SBI,CREDIT
5,JOB2,RTGS,137,Reliance,Assam,HDFC,DEBIT
11,JOB3,IFT,224,Xiaomi,Goa,CITI,DEBIT
24,JOB4,CASH,704,Airtel,Hyderabad,RBI,DEBIT
1,JOB1,NEFT,89,Nucleus,Noida,ICICI,DEBIT
6,JOB2,RTGS,150,Google,Delhi,SBI,DEBIT
17,JOB3,IFT,242,Apple,Mumbai,HDFC,DEBIT
23,JOB4,CASH,750,Tesla,Chennai,CITI,DEBIT
1,JOB1,NEFT,79,Qualcomm,Lucknow,RBI,DEBIT
6,JOB2,RTGS,136,Intel,Kolkata,ICICI,DEBIT
14,JOB3,IFT,223,SpaceX,Bangalore,SBI,DEBIT
25,JOB4,CASH,703,Reliance,Boston,HDFC,CREDIT
2,JOB1,NEFT,125,Xiaomi,NY,CITI,DEBIT
6,JOB2,RTGS,205,Airtel,Singapore,RBI,DEBIT
14,JOB3,IFT,315,Nucleus,London,ICICI,CREDIT
23,JOB4,CASH,933,Google,Mexico,SBI,DEBIT
4,JOB1,NEFT,95,Apple,Moscow,HDFC,DEBIT
9,JOB2,RTGS,160,Tesla,Taiwan,CITI,CREDIT
13,JOB3,IFT,255,Qualcomm,Tokyo,RBI,CREDIT
26,JOB4,CASH,781,Intel,Miami,ICICI,DEBIT
1,JOB1,NEFT,103,SpaceX,Nepal,SBI,CREDIT
7,JOB2,RTGS,172,Reliance,Assam,HDFC,CREDIT
14,JOB3,IFT,270,Xiaomi,Goa,CITI,DEBIT
24,JOB4,CASH,821,Airtel,Hyderabad,RBI,CREDIT
4,JOB1,NEFT,61,Nucleus,Noida,ICICI,DEBIT
8,JOB2,RTGS,109,Google,Delhi,SBI,DEBIT
13,JOB3,IFT,187,Apple,Mumbai,HDFC,CREDIT
21,JOB4,CASH,612,Tesla,Chennai,CITI,DEBIT
4,JOB1,NEFT,44,Qualcomm,Lucknow,RBI,DEBIT
7,JOB2,RTGS,83,Intel,Kolkata,ICICI,CREDIT
15,JOB3,IFT,153,SpaceX,Bangalore,SBI,DEBIT
25,JOB4,CASH,527,Reliance,Boston,HDFC,DEBIT
2,JOB1,NEFT,45,Xiaomi,NY,CITI,DEBIT
7,JOB2,RTGS,85,Airtel,Singapore,RBI,CREDIT
13,JOB3,IFT,155,Nucleus,London,ICICI,DEBIT
26,JOB4,CASH,532,Google,Mexico,SBI,DEBIT
4,JOB1,NEFT,90,Apple,Moscow,HDFC,CREDIT
8,JOB2,RTGS,152,Tesla,Taiwan,CITI,DEBIT
14,JOB3,IFT,244,Qualcomm,Tokyo,RBI,DEBIT
21,JOB4,CASH,756,Intel,Miami,ICICI,DEBIT
4,JOB1,NEFT,80,SpaceX,Nepal,SBI,DEBIT
9,JOB2,RTGS,137,Reliance,Assam,HDFC,CREDIT
11,JOB3,IFT,224,Xiaomi,Goa,CITI,CREDIT
21,JOB4,CASH,706,Airtel,Hyderabad,RBI,DEBIT
2,JOB1,NEFT,67,Nucleus,Noida,ICICI,CREDIT
5,JOB2,RTGS,119,Google,Delhi,SBI,DEBIT
10,JOB3,IFT,200,Apple,Mumbai,HDFC,DEBIT
25,JOB4,CASH,645,Tesla,Chennai,CITI,DEBIT
3,JOB1,NEFT,83,Qualcomm,Lucknow,RBI,CREDIT
9,JOB2,RTGS,143,Intel,Kolkata,ICICI,DEBIT
14,JOB3,IFT,231,SpaceX,Bangalore,SBI,DEBIT
21,JOB4,CASH,724,Reliance,Boston,HDFC,DEBIT
3,JOB1,NEFT,126,Xiaomi,NY,CITI,DEBIT
6,JOB2,RTGS,207,Airtel,Singapore,RBI,DEBIT
10,JOB3,IFT,317,Nucleus,London,ICICI,DEBIT
22,JOB4,CASH,938,Google,Mexico,SBI,DEBIT
3,JOB1,NEFT,112,Apple,Moscow,HDFC,DEBIT
6,JOB2,RTGS,185,Tesla,Taiwan,CITI,CREDIT
11,JOB3,IFT,289,Qualcomm,Tokyo,RBI,DEBIT
25,JOB4,CASH,866,Intel,Miami,ICICI,CREDIT
2,JOB1,NEFT,79,SpaceX,Nepal,SBI,CREDIT
6,JOB2,RTGS,136,Reliance,Assam,HDFC,DEBIT
12,JOB3,IFT,223,Xiaomi,Goa,CITI,DEBIT
20,JOB4,CASH,703,Airtel,Hyderabad,RBI,DEBIT
2,JOB1,NEFT,80,Nucleus,Noida,ICICI,DEBIT
7,JOB2,RTGS,137,Google,Delhi,SBI,CREDIT
10,JOB3,IFT,224,Apple,Mumbai,HDFC,DEBIT
25,JOB4,CASH,705,Tesla,Chennai,CITI,DEBIT
4,JOB1,NEFT,97,Qualcomm,Lucknow,RBI,CREDIT
7,JOB2,RTGS,163,Intel,Kolkata,ICICI,DEBIT
11,JOB3,IFT,258,SpaceX,Bangalore,SBI,DEBIT
26,JOB4,CASH,791,Reliance,Boston,HDFC,DEBIT
1,JOB1,NEFT,119,Xiaomi,NY,CITI,DEBIT
9,JOB2,RTGS,197,Airtel,Singapore,RBI,DEBIT
12,JOB3,IFT,304,Nucleus,London,ICICI,CREDIT
22,JOB4,CASH,904,Google,Mexico,SBI,CREDIT
1,JOB1,NEFT,51,Apple,Moscow,HDFC,DEBIT
6,JOB2,RTGS,95,Tesla,Taiwan,CITI,DEBIT
14,JOB3,IFT,168,Qualcomm,Tokyo,RBI,CREDIT
20,JOB4,CASH,564,Intel,Miami,ICICI,DEBIT
3,JOB1,NEFT,65,SpaceX,Nepal,SBI,CREDIT
9,JOB2,RTGS,115,Reliance,Assam,HDFC,CREDIT
13,JOB3,IFT,195,Xiaomi,Goa,CITI,DEBIT
24,JOB4,CASH,633,Airtel,Hyderabad,RBI,DEBIT
3,JOB1,NEFT,136,Nucleus,Noida,ICICI,CREDIT
6,JOB2,RTGS,221,Google,Delhi,SBI,DEBIT
16,JOB3,IFT,337,Apple,Mumbai,HDFC,DEBIT
24,JOB4,CASH,987,Tesla,Chennai,CITI,DEBIT
3,JOB1,NEFT,46,Qualcomm,Lucknow,RBI,DEBIT
6,JOB2,RTGS,87,Intel,Kolkata,ICICI,DEBIT
13,JOB3,IFT,157,SpaceX,Bangalore,SBI,CREDIT
20,JOB4,CASH,538,Reliance,Boston,HDFC,DEBIT
4,JOB1,NEFT,63,Xiaomi,NY,CITI,CREDIT
5,JOB2,RTGS,112,Airtel,Singapore,RBI,CREDIT
14,JOB3,IFT,191,Nucleus,London,ICICI,DEBIT
22,JOB4,CASH,622,Google,Mexico,SBI,DEBIT
1,JOB1,NEFT,73,Apple,Moscow,HDFC,CREDIT
6,JOB2,RTGS,127,Tesla,Taiwan,CITI,DEBIT
12,JOB3,IFT,211,Qualcomm,Tokyo,RBI,DEBIT
23,JOB4,CASH,673,Intel,Miami,ICICI,CREDIT
2,JOB1,NEFT,103,SpaceX,Nepal,SBI,DEBIT
5,JOB2,RTGS,172,Reliance,Assam,HDFC,DEBIT
11,JOB3,IFT,271,Xiaomi,Goa,CITI,DEBIT
24,JOB4,CASH,823,Airtel,Hyderabad,RBI,DEBIT
3,JOB1,NEFT,132,Nucleus,Noida,ICICI,CREDIT
6,JOB2,RTGS,216,Google,Delhi,SBI,CREDIT
13,JOB3,IFT,329,Apple,Mumbai,HDFC,DEBIT
21,JOB4,CASH,968,Tesla,Chennai,CITI,CREDIT
1,JOB1,NEFT,69,Qualcomm,Lucknow,RBI,CREDIT
8,JOB2,RTGS,121,Intel,Kolkata,ICICI,DEBIT
13,JOB3,IFT,203,SpaceX,Bangalore,SBI,DEBIT
22,JOB4,CASH,652,Reliance,Boston,HDFC,CREDIT
1,JOB1,NEFT,52,Xiaomi,NY,CITI,DEBIT
5,JOB2,RTGS,95,Airtel,Singapore,RBI,DEBIT
10,JOB3,IFT,168,Nucleus,London,ICICI,DEBIT
27,JOB4,CASH,566,Google,Mexico,SBI,DEBIT
2,JOB1,NEFT,41,Apple,Moscow,HDFC,DEBIT
6,JOB2,RTGS,79,Tesla,Taiwan,CITI,DEBIT
11,JOB3,IFT,146,Qualcomm,Tokyo,RBI,DEBIT
24,JOB4,CASH,511,Intel,Miami,ICICI,DEBIT
2,JOB1,NEFT,103,SpaceX,Nepal,SBI,DEBIT
7,JOB2,RTGS,173,Reliance,Assam,HDFC,DEBIT
13,JOB3,IFT,272,Xiaomi,Goa,CITI,CREDIT
27,JOB4,CASH,824,Airtel,Hyderabad,RBI,DEBIT
1,JOB1,NEFT,123,Nucleus,Noida,ICICI,DEBIT
6,JOB2,RTGS,202,Google,Delhi,SBI,DEBIT
17,JOB3,IFT,310,Apple,Mumbai,HDFC,CREDIT
21,JOB4,CASH,920,Tesla,Chennai,CITI,DEBIT
1,JOB1,NEFT,118,Qualcomm,Lucknow,RBI,CREDIT
7,JOB2,RTGS,195,Intel,Kolkata,ICICI,CREDIT
13,JOB3,IFT,302,SpaceX,Bangalore,SBI,DEBIT
25,JOB4,CASH,900,Reliance,Boston,HDFC,CREDIT
3,JOB1,NEFT,41,Xiaomi,NY,CITI,DEBIT
7,JOB2,RTGS,79,Airtel,Singapore,RBI,DEBIT
12,JOB3,IFT,146,Nucleus,London,ICICI,DEBIT
25,JOB4,CASH,511,Google,Mexico,SBI,CREDIT
4,JOB1,NEFT,112,Apple,Moscow,HDFC,DEBIT
5,JOB2,RTGS,186,Tesla,Taiwan,CITI,CREDIT
14,JOB3,IFT,290,Qualcomm,Tokyo,RBI,DEBIT
24,JOB4,CASH,869,Intel,Miami,ICICI,DEBIT
3,JOB1,NEFT,69,SpaceX,Nepal,SBI,CREDIT
8,JOB2,RTGS,122,Reliance,Assam,HDFC,CREDIT
17,JOB3,IFT,204,Xiaomi,Goa,CITI,DEBIT
25,JOB4,CASH,655,Airtel,Hyderabad,RBI,DEBIT
3,JOB1,NEFT,106,Nucleus,Noida,ICICI,DEBIT
9,JOB2,RTGS,177,Google,Delhi,SBI,DEBIT
13,JOB3,IFT,277,Apple,Mumbai,HDFC,DEBIT
21,JOB4,CASH,838,Tesla,Chennai,CITI,DEBIT
1,JOB1,NEFT,114,Qualcomm,Lucknow,RBI,DEBIT
6,JOB2,RTGS,188,Intel,Kolkata,ICICI,CREDIT
11,JOB3,IFT,292,SpaceX,Bangalore,SBI,CREDIT
23,JOB4,CASH,876,Reliance,Boston,HDFC,DEBIT
2,JOB1,NEFT,112,Xiaomi,NY,CITI,CREDIT
5,JOB2,RTGS,185,Airtel,Singapore,RBI,DEBIT
10,JOB3,IFT,289,Nucleus,London,ICICI,DEBIT
26,JOB4,CASH,867,Google,Mexico,SBI,DEBIT
2,JOB1,NEFT,118,Apple,Moscow,HDFC,CREDIT
7,JOB2,RTGS,195,Tesla,Taiwan,CITI,DEBIT
16,JOB3,IFT,301,Qualcomm,Tokyo,RBI,CREDIT
20,JOB4,CASH,897,Intel,Miami,ICICI,DEBIT
4,JOB1,NEFT,80,SpaceX,Nepal,SBI,DEBIT
7,JOB2,RTGS,138,Reliance,Assam,HDFC,DEBIT
15,JOB3,IFT,225,Xiaomi,Goa,CITI,DEBIT
23,JOB4,CASH,709,Airtel,Hyderabad,RBI,DEBIT
4,JOB1,NEFT,59,Nucleus,Noida,ICICI,DEBIT
7,JOB2,RTGS,106,Google,Delhi,SBI,DEBIT
16,JOB3,IFT,183,Apple,Mumbai,HDFC,DEBIT
22,JOB4,CASH,602,Tesla,Chennai,CITI,CREDIT
3,JOB1,NEFT,94,Qualcomm,Lucknow,RBI,DEBIT
5,JOB2,RTGS,158,Intel,Kolkata,ICICI,DEBIT
12,JOB3,IFT,252,SpaceX,Bangalore,SBI,CREDIT
26,JOB4,CASH,776,Reliance,Boston,HDFC,CREDIT
4,JOB1,NEFT,77,Xiaomi,NY,CITI,DEBIT
5,JOB2,RTGS,134,Airtel,Singapore,RBI,CREDIT
13,JOB3,IFT,220,Nucleus,London,ICICI,DEBIT
26,JOB4,CASH,694,Google,Mexico,SBI,DEBIT
3,JOB1,NEFT,39,Apple,Moscow,HDFC,DEBIT
9,JOB2,RTGS,76,Tesla,Taiwan,CITI,DEBIT
17,JOB3,IFT,143,Qualcomm,Tokyo,RBI,DEBIT
27,JOB4,CASH,501,Intel,Miami,ICICI,DEBIT
1,JOB1,NEFT,67,SpaceX,Nepal,SBI,CREDIT
7,JOB2,RTGS,119,Reliance,Assam,HDFC,DEBIT
15,JOB3,IFT,200,Xiaomi,Goa,CITI,DEBIT
26,JOB4,CASH,644,Airtel,Hyderabad,RBI,DEBIT
2,JOB1,NEFT,88,Nucleus,Noida,ICICI,DEBIT
6,JOB2,RTGS,149,Google,Delhi,SBI,DEBIT
15,JOB3,IFT,240,Apple,Mumbai,HDFC,CREDIT
26,JOB4,CASH,745,Tesla,Chennai,CITI,DEBIT
2,JOB1,NEFT,58,Qualcomm,Lucknow,RBI,DEBIT
8,JOB2,RTGS,105,Intel,Kolkata,ICICI,CREDIT
15,JOB3,IFT,182,SpaceX,Bangalore,SBI,DEBIT
21,JOB4,CASH,599,Reliance,Boston,HDFC,DEBIT
3,JOB1,NEFT,135,Xiaomi,NY,CITI,DEBIT
8,JOB2,RTGS,221,Airtel,Singapore,RBI,DEBIT
14,JOB3,IFT,336,Nucleus,London,ICICI,DEBIT
23,JOB4,CASH,985,Google,Mexico,SBI,DEBIT
2,JOB1,NEFT,105,Apple,Moscow,HDFC,DEBIT
9,JOB2,RTGS,175,Tesla,Taiwan,CITI,CREDIT
14,JOB3,IFT,274,Qualcomm,Tokyo,RBI,DEBIT
27,JOB4,CASH,831,Intel,Miami,ICICI,DEBIT
4,JOB1,NEFT,108,SpaceX,Nepal,SBI,DEBIT
7,JOB2,RTGS,180,Reliance,Assam,HDFC,DEBIT
11,JOB3,IFT,281,Xiaomi,Goa,CITI,DEBIT
24,JOB4,CASH,848,Airtel,Hyderabad,RBI,DEBIT
3,JOB1,NEFT,39,Nucleus,Noida,ICICI,CREDIT
8,JOB2,RTGS,76,Google,Delhi,SBI,DEBIT
12,JOB3,IFT,143,Apple,Mumbai,HDFC,DEBIT
24,JOB4,CASH,503,Tesla,Chennai,CITI,DEBIT
3,JOB1,NEFT,43,Qualcomm,Lucknow,RBI,DEBIT
5,JOB2,RTGS,82,Intel,Kolkata,ICICI,DEBIT
12,JOB3,IFT,150,SpaceX,Bangalore,SBI,DEBIT
23,JOB4,CASH,521,Reliance,Boston,HDFC,DEBIT
2,JOB1,NEFT,130,Xiaomi,NY,CITI,DEBIT
6,JOB2,RTGS,212,Airtel,Singapore,RBI,DEBIT
17,JOB3,IFT,324,Nucleus,London,ICICI,DEBIT
22,JOB4,CASH,955,Google,Mexico,SBI,DEBIT
3,JOB1,NEFT,101,Apple,Moscow,HDFC,DEBIT
5,JOB2,RTGS,168,Tesla,Taiwan,CITI,DEBIT
13,JOB3,IFT,266,Qualcomm,Tokyo,RBI,CREDIT
20,JOB4,CASH,810,Intel,Miami,ICICI,CREDIT
3,JOB1,NEFT,78,SpaceX,Nepal,SBI,DEBIT
5,JOB2,RTGS,134,Reliance,Assam,HDFC,CREDIT
12,JOB3,IFT,220,Xiaomi,Goa,CITI,CREDIT
26,JOB4,CASH,695,Airtel,Hyderabad,RBI,DEBIT
4,JOB1,NEFT,68,Nucleus,Noida,ICICI,CREDIT
6,JOB2,RTGS,120,Google,Delhi,SBI,CREDIT
15,JOB3,IFT,201,Apple,Mumbai,HDFC,DEBIT
25,JOB4,CASH,648,Tesla,Chennai,CITI,CREDIT
1,JOB1,NEFT,91,Qualcomm,Lucknow,RBI,CREDIT
8,JOB2,RTGS,154,Intel,Kolkata,ICICI,DEBIT
10,JOB3,IFT,247,SpaceX,Bangalore,SBI,CREDIT
20,JOB4,CASH,762,Reliance,Boston,HDFC,CREDIT
2,JOB1,NEFT,40,Xiaomi,NY,CITI,DEBIT
6,JOB2,RTGS,77,Airtel,Singapore,RBI,CREDIT
12,JOB3,IFT,144,Nucleus,London,ICICI,CREDIT
22,JOB4,CASH,505,Google,Mexico,SBI,DEBIT
4,JOB1,NEFT,56,Apple,Moscow,HDFC,CREDIT
8,JOB2,RTGS,102,Tesla,Taiwan,CITI,DEBIT
11,JOB3,IFT,177,Qualcomm,Tokyo,RBI,DEBIT
22,JOB4,CASH,587,Intel,Miami,ICICI,CREDIT
2,JOB1,NEFT,137,SpaceX,Nepal,SBI,CREDIT
8,JOB2,RTGS,223,Reliance,Assam,HDFC,DEBIT
13,JOB3,IFT,339,Xiaomi,Goa,CITI,DEBIT
27,JOB4,CASH,993,Airtel,Hyderabad,RBI,CREDIT
4,JOB1,NEFT,58,Nucleus,Noida,ICICI,DEBIT
9,JOB2,RTGS,105,Google,Delhi,SBI,CREDIT
11,JOB3,IFT,181,Apple,Mumbai,HDFC,DEBIT
22,JOB4,CASH,598,Tesla,Chennai,CITI,DEBIT
2,JOB1,NEFT,115,Qualcomm,Lucknow,RBI,CREDIT
5,JOB2,RTGS,191,Intel,Kolkata,ICICI,CREDIT
16,JOB3,IFT,296,SpaceX,Bangalore,SBI,DEBIT
26,JOB4,CASH,885,Reliance,Boston,HDFC,CREDIT
4,JOB1,NEFT,96,Xiaomi,NY,CITI,DEBIT
5,JOB2,RTGS,162,Airtel,Singapore,RBI,DEBIT
13,JOB3,IFT,257,Nucleus,London,ICICI,DEBIT
27,JOB4,CASH,787,Google,Mexico,SBI,DEBIT
2,JOB1,NEFT,118,Apple,Moscow,HDFC,DEBIT
8,JOB2,RTGS,195,Tesla,Taiwan,CITI,CREDIT
13,JOB3,IFT,302,Qualcomm,Tokyo,RBI,CREDIT
21,JOB4,CASH,899,Intel,Miami,ICICI,DEBIT
2,JOB1,NEFT,70,SpaceX,Nepal,SBI,CREDIT
5,JOB2,RTGS,123,Reliance,Assam,HDFC,CREDIT
11,JOB3,IFT,206,Xiaomi,Goa,CITI,DEBIT
23,JOB4,CASH,659,Airtel,Hyderabad,RBI,DEBIT
3,JOB1,NEFT,48,Nucleus,Noida,ICICI,DEBIT
8,JOB2,RTGS,89,Google,Delhi,SBI,DEBIT
16,JOB3,IFT,160,Apple,Mumbai,HDFC,DEBIT
23,JOB4,CASH,545,Tesla,Chennai,CITI,DEBIT
3,JOB1,NEFT,101,Qualcomm,Lucknow,RBI,DEBIT
9,JOB2,RTGS,169,Intel,Kolkata,ICICI,CREDIT
14,JOB3,IFT,267,SpaceX,Bangalore,SBI,CREDIT
22,JOB4,CASH,812,Reliance,Boston,HDFC,DEBIT
2,JOB1,NEFT,117,Xiaomi,NY,CITI,DEBIT
6,JOB2,RTGS,194,Airtel,Singapore,RBI,DEBIT
14,JOB3,IFT,300,Nucleus,London,ICICI,DEBIT
27,JOB4,CASH,894,Google,Mexico,SBI,CREDIT
4,JOB1,NEFT,75,Apple,Moscow,HDFC,DEBIT
9,JOB2,RTGS,130,Tesla,Taiwan,CITI,DEBIT
14,JOB3,IFT,214,Qualcomm,Tokyo,RBI,CREDIT
20,JOB4,CASH,681,Intel,Miami,ICICI,CREDIT
2,JOB1,NEFT,129,SpaceX,Nepal,SBI,DEBIT
9,JOB2,RTGS,212,Reliance,Assam,HDFC,CREDIT
12,JOB3,IFT,324,Xiaomi,Goa,CITI,CREDIT
22,JOB4,CASH,954,Airtel,Hyderabad,RBI,DEBIT
4,JOB1,NEFT,122,Nucleus,Noida,ICICI,DEBIT
8,JOB2,RTGS,200,Google,Delhi,SBI,CREDIT
16,JOB3,IFT,308,Apple,Mumbai,HDFC,DEBIT
23,JOB4,CASH,916,Tesla,Chennai,CITI,DEBIT
1,JOB1,NEFT,100,Qualcomm,Lucknow,RBI,DEBIT
6,JOB2,RTGS,167,Intel,Kolkata,ICICI,DEBIT
11,JOB3,IFT,264,SpaceX,Bangalore,SBI,DEBIT
25,JOB4,CASH,805,Reliance,Boston,HDFC,DEBIT
1,JOB1,NEFT,129,Xiaomi,NY,CITI,DEBIT
6,JOB2,RTGS,211,Airtel,Singapore,RBI,DEBIT
10,JOB3,IFT,322,Nucleus,London,ICICI,CREDIT
23,JOB4,CASH,951,Google,Mexico,SBI,DEBIT
3,JOB1,NEFT,128,Apple,Moscow,HDFC,CREDIT
6,JOB2,RTGS,210,Tesla,Taiwan,CITI,CREDIT
16,JOB3,IFT,321,Qualcomm,Tokyo,RBI,DEBIT
23,JOB4,CASH,947,Intel,Miami,ICICI,DEBIT
4,JOB1,NEFT,120,SpaceX,Nepal,SBI,DEBIT
6,JOB2,RTGS,198,Reliance,Assam,HDFC,DEBIT
16,JOB3,IFT,306,Xiaomi,Goa,CITI,CREDIT
27,JOB4,CASH,909,Airtel,Hyderabad,RBI,DEBIT
4,JOB1,NEFT,110,Nucleus,Noida,ICICI,DEBIT
7,JOB2,RTGS,183,Google,Delhi,SBI,CREDIT
17,JOB3,IFT,286,Apple,Mumbai,HDFC,DEBIT
20,JOB4,CASH,859,Tesla,Chennai,CITI,DEBIT
1,JOB1,NEFT,46,Qualcomm,Lucknow,RBI,CREDIT
7,JOB2,RTGS,87,Intel,Kolkata,ICICI,DEBIT
12,JOB3,IFT,157,SpaceX,Bangalore,SBI,DEBIT
23,JOB4,CASH,538,Reliance,Boston,HDFC,DEBIT
1,JOB1,NEFT,73,Xiaomi,NY,CITI,DEBIT
5,JOB2,RTGS,127,Airtel,Singapore,RBI,DEBIT
17,JOB3,IFT,211,Nucleus,London,ICICI,CREDIT
24,JOB4,CASH,673,Google,Mexico,SBI,CREDIT
2,JOB1,NEFT,41,Apple,Moscow,HDFC,DEBIT
6,JOB2,RTGS,80,Tesla,Taiwan,CITI,DEBIT
11,JOB3,IFT,148,Qualcomm,Tokyo,RBI,DEBIT
20,JOB4,CASH,514,Intel,Miami,ICICI,DEBIT
4,JOB1,NEFT,64,SpaceX,Nepal,SBI,DEBIT
8,JOB2,RTGS,113,Reliance,Assam,HDFC,DEBIT
12,JOB3,IFT,193,Xiaomi,Goa,CITI,DEBIT
22,JOB4,CASH,627,Airtel,Hyderabad,RBI,CREDIT
1,JOB1,NEFT,82,Nucleus,Noida,ICICI,CREDIT
9,JOB2,RTGS,140,Google,Delhi,SBI,DEBIT
17,JOB3,IFT,229,Apple,Mumbai,HDFC,CREDIT
22,JOB4,CASH,717,Tesla,Chennai,CITI,DEBIT
2,JOB1,NEFT,42,Qualcomm,Lucknow,RBI,DEBIT
8,JOB2,RTGS,81,Intel,Kolkata,ICICI,CREDIT
17,JOB3,IFT,149,SpaceX,Bangalore,SBI,CREDIT
21,JOB4,CASH,518,Reliance,Boston,HDFC,DEBIT
3,JOB1,NEFT,106,Xiaomi,NY,CITI,CREDIT
5,JOB2,RTGS,177,Airtel,Singapore,RBI,CREDIT
17,JOB3,IFT,277,Nucleus,London,ICICI,DEBIT
22,JOB4,CASH,839,Google,Mexico,SBI,DEBIT
3,JOB1,NEFT,49,Apple,Moscow,HDFC,DEBIT
5,JOB2,RTGS,91,Tesla,Taiwan,CITI,DEBIT
12,JOB3,IFT,163,Qualcomm,Tokyo,RBI,DEBIT
24,JOB4,CASH,553,Intel,Miami,ICICI,DEBIT
2,JOB1,NEFT,81,SpaceX,Nepal,SBI,DEBIT
8,JOB2,RTGS,140,Reliance,Assam,HDFC,CREDIT
16,JOB3,IFT,228,Xiaomi,Goa,CITI,CREDIT
23,JOB4,CASH,714,Airtel,Hyderabad,RBI,DEBIT
4,JOB1,NEFT,89,Nucleus,Noida,ICICI,CREDIT
5,JOB2,RTGS,151,Google,Delhi,SBI,CREDIT
11,JOB3,IFT,242,Apple,Mumbai,HDFC,DEBIT
26,JOB4,CASH,751,Tesla,Chennai,CITI,CREDIT
2,JOB1,NEFT,97,Qualcomm,Lucknow,RBI,CREDIT
6,JOB2,RTGS,163,Intel,Kolkata,ICICI,DEBIT
13,JOB3,IFT,258,SpaceX,Bangalore,SBI,DEBIT
24,JOB4,CASH,790,Reliance,Boston,HDFC,CREDIT
4,JOB1,NEFT,100,Xiaomi,NY,CITI,DEBIT
6,JOB2,RTGS,167,Airtel,Singapore,RBI,DEBIT
11,JOB3,IFT,264,Nucleus,London,ICICI,DEBIT
26,JOB4,CASH,806,Google,Mexico,SBI,DEBIT
2,JOB1,NEFT,50,Apple,Moscow,HDFC,DEBIT
8,JOB2,RTGS,92,Tesla,Taiwan,CITI,CREDIT
13,JOB3,IFT,164,Qualcomm,Tokyo,RBI,DEBIT
23,JOB4,CASH,556,Intel,Miami,ICICI,DEBIT
2,JOB1,NEFT,78,SpaceX,Nepal,SBI,DEBIT
