3,1,0,0,0,1,0,0,0,56,6,16,1,0,1
9,0,1,0,0,0,1,0,0,101,7,17,2,1,0
13,0,0,1,0,0,0,1,0,176,8,18,3,0,1
27,0,0,0,1,0,0,0,1,586,9,19,4,1,0
2,1,0,0,0,1,0,0,0,42,0,0,0,1,0
7,0,1,0,0,0,1,0,0,80,1,1,1,0,1
11,0,0,1,0,0,0,1,0,149,2,2,2,0,1
22,0,0,0,1,0,0,0,1,517,3,3,3,1,0
3,1,0,0,0,1,0,0,0,108,4,4,4,0,1
7,0,1,0,0,0,1,0,0,180,5,5,0,1,0
17,0,0,1,0,0,0,1,0,281,6,6,1,1,0
26,0,0,0,1,0,0,0,1,848,7,7,2,0,1
2,1,0,0,0,1,0,0,0,58,8,8,3,1,0
5,0,1,0,0,0,1,0,0,105,9,9,4,0,1
16,0,0,1,0,0,0,1,0,182,0,10,0,0,1
21,0,0,0,1,0,0,0,1,600,1,11,1,0,1
3,1,0,0,0,1,0,0,0,115,2,12,2,1,0
8,0,1,0,0,0,1,0,0,191,3,13,3,0,1
15,0,0,1,0,0,0,1,0,296,4,14,4,0,1
21,0,0,0,1,0,0,0,1,884,5,15,0,0,1
1,1,0,0,0,1,0,0,0,113,6,16,1,0,1
8,0,1,0,0,0,1,0,0,188,7,17,2,0,1
17,0,0,1,0,0,0,1,0,292,8,18,3,0,1
26,0,0,0,1,0,0,0,1,874,9,19,4,0,1
4,1,0,0,0,1,0,0,0,78,0,0,0,1,0
5,0,1,0,0,0,1,0,0,135,1,1,1,1,0
14,0,0,1,0,0,0,1,0,222,2,2,2,0,1
21,0,0,0,1,0,0,0,1,700,3,3,3,0,1
4,1,0,0,0,1,0,0,0,120,4,4,4,0,1
8,0,1,0,0,0,1,0,0,198,5,5,0,0,1
13,0,0,1,0,0,0,1,0,305,6,6,1,0,1
24,0,0,0,1,0,0,0,1,909,7,7,2,0,1
2,1,0,0,0,1,0,0,0,109,8,8,3,0,1
6,0,1,0,0,0,1,0,0,181,9,9,4,1,0
10,0,0,1,0,0,0,1,0,283,0,10,0,0,1
22,0,0,0,1,0,0,0,1,852,1,11,1,0,1
1,1,0,0,0,1,0,0,0,134,2,12,2,1,0
8,0,1,0,0,0,1,0,0,218,3,13,3,1,0
12,0,0,1,0,0,0,1,0,332,4,14,4,0,1
23,0,0,0,1,0,0,0,1,976,5,15,0,1,0
2,1,0,0,0,1,0,0,0,55,6,16,1,1,0
9,0,1,0,0,0,1,0,0,100,7,17,2,0,1
11,0,0,1,0,0,0,1,0,175,8,18,3,0,1
26,0,0,0,1,0,0,0,1,583,9,19,4,0,1
2,1,0,0,0,1,0,0,0,125,0,0,0,0,1
8,0,1,0,0,0,1,0,0,205,1,1,1,1,0
17,0,0,1,0,0,0,1,0,315,2,2,2,1,0
22,0,0,0,1,0,0,0,1,931,3,3,3,0,1
2,1,0,0,0,1,0,0,0,93,4,4,4,1,0
8,0,1,0,0,0,1,0,0,157,5,5,0,0,1
15,0,0,1,0,0,0,1,0,250,6,6,1,0,1
24,0,0,0,1,0,0,0,1,770,7,7,2,0,1
2,1,0,0,0,1,0,0,0,73,8,8,3,0,1
6,0,1,0,0,0,1,0,0,127,9,9,4,0,1
10,0,0,1,0,0,0,1,0,210,0,10,0,1,0
20,0,0,0,1,0,0,0,1,670,1,11,1,0,1
3,1,0,0,0,1,0,0,0,44,2,12,2,0,1
9,0,1,0,0,0,1,0,0,84,3,13,3,0,1
11,0,0,1,0,0,0,1,0,153,4,14,4,1,0
25,0,0,0,1,0,0,0,1,528,5,15,0,0,1
3,1,0,0,0,1,0,0,0,118,6,16,1,0,1
5,0,1,0,0,0,1,0,0,194,7,17,2,0,1
11,0,0,1,0,0,0,1,0,300,8,18,3,0,1
20,0,0,0,1,0,0,0,1,895,9,19,4,1,0
4,1,0,0,0,1,0,0,0,108,0,0,0,0,1
5,0,1,0,0,0,1,0,0,180,1,1,1,0,1
15,0,0,1,0,0,0,1,0,282,2,2,2,1,0
27,0,0,0,1,0,0,0,1,849,3,3,3,1,0
3,1,0,0,0,1,0,0,0,103,4,4,4,0,1
5,0,1,0,0,0,1,0,0,172,5,5,0,1,0
16,0,0,1,0,0,0,1,0,270,6,6,1,0,1
25,0,0,0,1,0,0,0,1,820,7,7,2,0,1
3,1,0,0,0,1,0,0,0,89,8,8,3,0,1
9,0,1,0,0,0,1,0,0,151,9,9,4,0,1
12,0,0,1,0,0,0,1,0,242,0,10,0,0,1
22,0,0,0,1,0,0,0,1,750,1,11,1,1,0
3,1,0,0,0,1,0,0,0,135,2,12,2,1,0
6,0,1,0,0,0,1,0,0,220,3,13,3,0,1
10,0,0,1,0,0,0,1,0,335,4,14,4,0,1
26,0,0,0,1,0,0,0,1,982,5,15,0,0,1
4,1,0,0,0,1,0,0,0,108,6,16,1,0,1
7,0,1,0,0,0,1,0,0,180,7,17,2,1,0
13,0,0,1,0,0,0,1,0,281,8,18,3,0,1
21,0,0,0,1,0,0,0,1,848,9,19,4,0,1
4,1,0,0,0,1,0,0,0,57,0,0,0,0,1
7,0,1,0,0,0,1,0,0,103,1,1,1,1,0
11,0,0,1,0,0,0,1,0,179,2,2,2,0,1
26,0,0,0,1,0,0,0,1,593,3,3,3,0,1
4,1,0,0,0,1,0,0,0,54,4,4,4,0,1
5,0,1,0,0,0,1,0,0,99,5,5,0,0,1
15,0,0,1,0,0,0,1,0,173,6,6,1,0,1
26,0,0,0,1,0,0,0,1,578,7,7,2,0,1
1,1,0,0,0,1,0,0,0,112,8,8,3,0,1
6,0,1,0,0,0,1,0,0,185,9,9,4,1,0
16,0,0,1,0,0,0,1,0,288,0,10,0,1,0
24,0,0,0,1,0,0,0,1,865,1,11,1,0,1
4,1,0,0,0,1,0,0,0,86,2,12,2,1,0
8,0,1,0,0,0,1,0,0,147,3,13,3,0,1
11,0,0,1,0,0,0,1,0,238,4,14,4,0,1
26,0,0,0,1,0,0,0,1,740,5,15,0,1,0
1,1,0,0,0,1,0,0,0,133,6,16,1,1,0
9,0,1,0,0,0,1,0,0,217,7,17,2,0,1
16,0,0,1,0,0,0,1,0,330,8,18,3,0,1
21,0,0,0,1,0,0,0,1,971,9,19,4,1,0
3,1,0,0,0,1,0,0,0,110,0,0,0,0,1
7,0,1,0,0,0,1,0,0,183,1,1,1,0,1
16,0,0,1,0,0,0,1,0,285,2,2,2,0,1
21,0,0,0,1,0,0,0,1,858,3,3,3,0,1
2,1,0,0,0,1,0,0,0,117,4,4,4,1,0
9,0,1,0,0,0,1,0,0,193,5,5,0,0,1
17,0,0,1,0,0,0,1,0,299,6,6,1,0,1
21,0,0,0,1,0,0,0,1,893,7,7,2,1,0
2,1,0,0,0,1,0,0,0,51,8,8,3,0,1
6,0,1,0,0,0,1,0,0,93,9,9,4,0,1
15,0,0,1,0,0,0,1,0,166,0,10,0,0,1
24,0,0,0,1,0,0,0,1,560,1,11,1,1,0
4,1,0,0,0,1,0,0,0,95,2,12,2,0,1
7,0,1,0,0,0,1,0,0,160,3,13,3,1,0
17,0,0,1,0,0,0,1,0,255,4,14,4,0,1
20,0,0,0,1,0,0,0,1,783,5,15,0,0,1
3,1,0,0,0,1,0,0,0,73,6,16,1,0,1
7,0,1,0,0,0,1,0,0,127,7,17,2,0,1
17,0,0,1,0,0,0,1,0,211,8,18,3,0,1
21,0,0,0,1,0,0,0,1,674,9,19,4,0,1
4,1,0,0,0,1,0,0,0,133,0,0,0,1,0
7,0,1,0,0,0,1,0,0,217,1,1,1,0,1
17,0,0,1,0,0,0,1,0,331,2,2,2,1,0
20,0,0,0,1,0,0,0,1,973,3,3,3,0,1
4,1,0,0,0,1,0,0,0,79,4,4,4,0,1
6,0,1,0,0,0,1,0,0,136,5,5,0,1,0
11,0,0,1,0,0,0,1,0,222,6,6,1,0,1
20,0,0,0,1,0,0,0,1,701,7,7,2,0,1
2,1,0,0,0,1,0,0,0,65,8,8,3,0,1
7,0,1,0,0,0,1,0,0,115,9,9,4,1,0
15,0,0,1,0,0,0,1,0,195,0,10,0,0,1
27,0,0,0,1,0,0,0,1,632,1,11,1,0,1
2,1,0,0,0,1,0,0,0,44,2,12,2,0,1
7,0,1,0,0,0,1,0,0,84,3,13,3,0,1
16,0,0,1,0,0,0,1,0,154,4,14,4,0,1
24,0,0,0,1,0,0,0,1,529,5,15,0,0,1
2,1,0,0,0,1,0,0,0,137,6,16,1,0,1
7,0,1,0,0,0,1,0,0,223,7,17,2,1,0
13,0,0,1,0,0,0,1,0,339,8,18,3,0,1
26,0,0,0,1,0,0,0,1,991,9,19,4,0,1
2,1,0,0,0,1,0,0,0,100,0,0,0,1,0
8,0,1,0,0,0,1,0,0,167,1,1,1,1,0
10,0,0,1,0,0,0,1,0,264,2,2,2,0,1
23,0,0,0,1,0,0,0,1,806,3,3,3,1,0
4,1,0,0,0,1,0,0,0,119,4,4,4,1,0
9,0,1,0,0,0,1,0,0,196,5,5,0,0,1
11,0,0,1,0,0,0,1,0,303,6,6,1,1,0
27,0,0,0,1,0,0,0,1,903,7,7,2,0,1
1,1,0,0,0,1,0,0,0,55,8,8,3,0,1
9,0,1,0,0,0,1,0,0,101,9,9,4,0,1
11,0,0,1,0,0,0,1,0,176,0,10,0,1,0
26,0,0,0,1,0,0,0,1,584,1,11,1,0,1
2,1,0,0,0,1,0,0,0,45,2,12,2,1,0
6,0,1,0,0,0,1,0,0,85,3,13,3,0,1
14,0,0,1,0,0,0,1,0,154,4,14,4,0,1
25,0,0,0,1,0,0,0,1,531,5,15,0,1,0
2,1,0,0,0,1,0,0,0,74,6,16,1,0,1
8,0,1,0,0,0,1,0,0,129,7,17,2,0,1
12,0,0,1,0,0,0,1,0,213,8,18,3,0,1
27,0,0,0,1,0,0,0,1,677,9,19,4,0,1
2,1,0,0,0,1,0,0,0,84,0,0,0,0,1
6,0,1,0,0,0,1,0,0,144,1,1,1,1,0
16,0,0,1,0,0,0,1,0,234,2,2,2,1,0
26,0,0,0,1,0,0,0,1,730,3,3,3,0,1
4,1,0,0,0,1,0,0,0,64,4,4,4,0,1
6,0,1,0,0,0,1,0,0,114,5,5,0,0,1
11,0,0,1,0,0,0,1,0,194,6,6,1,0,1
27,0,0,0,1,0,0,0,1,629,7,7,2,0,1
1,1,0,0,0,1,0,0,0,48,8,8,3,1,0
5,0,1,0,0,0,1,0,0,90,9,9,4,0,1
12,0,0,1,0,0,0,1,0,161,0,10,0,1,0
20,0,0,0,1,0,0,0,1,548,1,11,1,0,1
2,1,0,0,0,1,0,0,0,130,2,12,2,0,1
9,0,1,0,0,0,1,0,0,212,3,13,3,0,1
12,0,0,1,0,0,0,1,0,325,4,14,4,1,0
27,0,0,0,1,0,0,0,1,957,5,15,0,0,1
3,1,0,0,0,1,0,0,0,117,6,16,1,0,1
8,0,1,0,0,0,1,0,0,192,7,17,2,1,0
14,0,0,1,0,0,0,1,0,298,8,18,3,0,1
22,0,0,0,1,0,0,0,1,890,9,19,4,1,0
4,1,0,0,0,1,0,0,0,112,0,0,0,1,0
6,0,1,0,0,0,1,0,0,185,1,1,1,0,1
12,0,0,1,0,0,0,1,0,288,2,2,2,1,0
23,0,0,0,1,0,0,0,1,865,3,3,3,0,1
2,1,0,0,0,1,0,0,0,116,4,4,4,0,1
9,0,1,0,0,0,1,0,0,191,5,5,0,0,1
13,0,0,1,0,0,0,1,0,297,6,6,1,0,1
23,0,0,0,1,0,0,0,1,887,7,7,2,0,1
1,1,0,0,0,1,0,0,0,97,8,8,3,0,1
8,0,1,0,0,0,1,0,0,163,9,9,4,0,1
15,0,0,1,0,0,0,1,0,259,0,10,0,0,1
26,0,0,0,1,0,0,0,1,792,1,11,1,0,1
1,1,0,0,0,1,0,0,0,82,2,12,2,0,1
9,0,1,0,0,0,1,0,0,140,3,13,3,0,1
14,0,0,1,0,0,0,1,0,228,4,14,4,0,1
25,0,0,0,1,0,0,0,1,715,5,15,0,1,0
1,1,0,0,0,1,0,0,0,82,6,16,1,0,1
8,0,1,0,0,0,1,0,0,140,7,17,2,0,1
15,0,0,1,0,0,0,1,0,228,8,18,3,1,0
25,0,0,0,1,0,0,0,1,715,9,19,4,0,1
3,1,0,0,0,1,0,0,0,113,0,0,0,0,1
8,0,1,0,0,0,1,0,0,187,1,1,1,1,0
11,0,0,1,0,0,0,1,0,291,2,2,2,0,1
21,0,0,0,1,0,0,0,1,872,3,3,3,1,0
2,1,0,0,0,1,0,0,0,42,4,4,4,1,0
7,0,1,0,0,0,1,0,0,80,5,5,0,0,1
16,0,0,1,0,0,0,1,0,148,6,6,1,1,0
23,0,0,0,1,0,0,0,1,516,7,7,2,1,0
3,1,0,0,0,1,0,0,0,131,8,8,3,0,1
5,0,1,0,0,0,1,0,0,215,9,9,4,0,1
15,0,0,1,0,0,0,1,0,327,0,10,0,1,0
23,0,0,0,1,0,0,0,1,964,1,11,1,0,1
2,1,0,0,0,1,0,0,0,137,2,12,2,0,1
9,0,1,0,0,0,1,0,0,223,3,13,3,0,1
15,0,0,1,0,0,0,1,0,339,4,14,4,0,1
22,0,0,0,1,0,0,0,1,993,5,15,0,1,0
2,1,0,0,0,1,0,0,0,40,6,16,1,0,1
6,0,1,0,0,0,1,0,0,78,7,17,2,0,1
16,0,0,1,0,0,0,1,0,145,8,18,3,1,0
25,0,0,0,1,0,0,0,1,508,9,19,4,1,0
2,1,0,0,0,1,0,0,0,125,0,0,0,0,1
9,0,1,0,0,0,1,0,0,205,1,1,1,0,1
13,0,0,1,0,0,0,1,0,314,2,2,2,0,1
23,0,0,0,1,0,0,0,1,930,3,3,3,0,1
1,1,0,0,0,1,0,0,0,119,4,4,4,1,0
8,0,1,0,0,0,1,0,0,195,5,5,0,0,1
15,0,0,1,0,0,0,1,0,302,6,6,1,0,1
23,0,0,0,1,0,0,0,1,900,7,7,2,1,0
4,1,0,0,0,1,0,0,0,134,8,8,3,1,0
7,0,1,0,0,0,1,0,0,219,9,9,4,0,1
15,0,0,1,0,0,0,1,0,333,0,10,0,1,0
26,0,0,0,1,0,0,0,1,979,1,11,1,0,1
2,1,0,0,0,1,0,0,0,68,2,12,2,0,1
5,0,1,0,0,0,1,0,0,119,3,13,3,1,0
11,0,0,1,0,0,0,1,0,200,4,14,4,1,0
26,0,0,0,1,0,0,0,1,646,5,15,0,0,1
4,1,0,0,0,1,0,0,0,114,6,16,1,0,1
5,0,1,0,0,0,1,0,0,189,7,17,2,0,1
11,0,0,1,0,0,0,1,0,294,8,18,3,0,1
20,0,0,0,1,0,0,0,1,880,9,19,4,1,0
3,1,0,0,0,1,0,0,0,138,0,0,0,0,1
7,0,1,0,0,0,1,0,0,224,1,1,1,0,1
11,0,0,1,0,0,0,1,0,341,2,2,2,1,0
26,0,0,0,1,0,0,0,1,996,3,3,3,1,0
3,1,0,0,0,1,0,0,0,131,4,4,4,0,1
9,0,1,0,0,0,1,0,0,214,5,5,0,1,0
11,0,0,1,0,0,0,1,0,326,6,6,1,0,1
27,0,0,0,1,0,0,0,1,961,7,7,2,0,1
4,1,0,0,0,1,0,0,0,120,8,8,3,1,0
6,0,1,0,0,0,1,0,0,198,9,9,4,0,1
12,0,0,1,0,0,0,1,0,306,0,10,0,0,1
21,0,0,0,1,0,0,0,1,909,1,11,1,1,0
3,1,0,0,0,1,0,0,0,88,2,12,2,1,0
7,0,1,0,0,0,1,0,0,150,3,13,3,0,1
12,0,0,1,0,0,0,1,0,241,4,14,4,1,0
25,0,0,0,1,0,0,0,1,748,5,15,0,0,1
1,1,0,0,0,1,0,0,0,51,6,16,1,0,1
9,0,1,0,0,0,1,0,0,94,7,17,2,0,1
11,0,0,1,0,0,0,1,0,166,8,18,3,0,1
25,0,0,0,1,0,0,0,1,560,9,19,4,0,1
3,1,0,0,0,1,0,0,0,57,0,0,0,1,0
9,0,1,0,0,0,1,0,0,103,1,1,1,0,1
15,0,0,1,0,0,0,1,0,178,2,2,2,0,1
25,0,0,0,1,0,0,0,1,591,3,3,3,0,1
4,1,0,0,0,1,0,0,0,103,4,4,4,0,1
9,0,1,0,0,0,1,0,0,173,5,5,0,0,1
17,0,0,1,0,0,0,1,0,272,6,6,1,1,0
21,0,0,0,1,0,0,0,1,825,7,7,2,0,1
1,1,0,0,0,1,0,0,0,90,8,8,3,0,1
6,0,1,0,0,0,1,0,0,152,9,9,4,0,1
11,0,0,1,0,0,0,1,0,245,0,10,0,0,1
23,0,0,0,1,0,0,0,1,757,1,11,1,0,1
1,1,0,0,0,1,0,0,0,81,2,12,2,0,1
5,0,1,0,0,0,1,0,0,138,3,13,3,0,1
17,0,0,1,0,0,0,1,0,226,4,14,4,0,1
23,0,0,0,1,0,0,0,1,710,5,15,0,1,0
4,1,0,0,0,1,0,0,0,47,6,16,1,1,0
6,0,1,0,0,0,1,0,0,89,7,17,2,0,1
16,0,0,1,0,0,0,1,0,160,8,18,3,1,0
22,0,0,0,1,0,0,0,1,545,9,19,4,0,1
4,1,0,0,0,1,0,0,0,69,0,0,0,0,1
9,0,1,0,0,0,1,0,0,121,1,1,1,0,1
11,0,0,1,0,0,0,1,0,202,2,2,2,1,0
27,0,0,0,1,0,0,0,1,651,3,3,3,0,1
1,1,0,0,0,1,0,0,0,66,4,4,4,0,1
7,0,1,0,0,0,1,0,0,117,5,5,0,1,0
17,0,0,1,0,0,0,1,0,197,6,6,1,0,1
22,0,0,0,1,0,0,0,1,637,7,7,2,1,0
2,1,0,0,0,1,0,0,0,39,8,8,3,0,1
5,0,1,0,0,0,1,0,0,77,9,9,4,0,1
16,0,0,1,0,0,0,1,0,143,0,10,0,0,1
22,0,0,0,1,0,0,0,1,504,1,11,1,0,1
4,1,0,0,0,1,0,0,0,58,2,12,2,0,1
9,0,1,0,0,0,1,0,0,104,3,13,3,1,0
13,0,0,1,0,0,0,1,0,180,4,14,4,0,1
27,0,0,0,1,0,0,0,1,596,5,15,0,0,1
2,1,0,0,0,1,0,0,0,92,6,16,1,0,1
7,0,1,0,0,0,1,0,0,155,7,17,2,1,0
17,0,0,1,0,0,0,1,0,248,8,18,3,0,1
25,0,0,0,1,0,0,0,1,765,9,19,4,1,0
3,1,0,0,0,1,0,0,0,100,0,0,0,1,0
9,0,1,0,0,0,1,0,0,168,1,1,1,0,1
12,0,0,1,0,0,0,1,0,265,2,2,2,0,1
23,0,0,0,1,0,0,0,1,807,3,3,3,0,1
1,1,0,0,0,1,0,0,0,138,4,4,4,0,1
7,0,1,0,0,0,1,0,0,225,5,5,0,1,0
10,0,0,1,0,0,0,1,0,341,6,6,1,0,1
26,0,0,0,1,0,0,0,1,997,7,7,2,0,1
3,1,0,0,0,1,0,0,0,78,8,8,3,0,1
7,0,1,0,0,0,1,0,0,134,9,9,4,0,1
10,0,0,1,0,0,0,1,0,220,0,10,0,0,1
25,0,0,0,1,0,0,0,1,695,1,11,1,1,0
1,1,0,0,0,1,0,0,0,114,2,12,2,1,0
9,0,1,0,0,0,1,0,0,188,3,13,3,0,1
15,0,0,1,0,0,0,1,0,293,4,14,4,0,1
23,0,0,0,1,0,0,0,1,877,5,15,0,0,1
3,1,0,0,0,1,0,0,0,81,6,16,1,0,1
9,0,1,0,0,0,1,0,0,139,7,17,2,0,1
15,0,0,1,0,0,0,1,0,227,8,18,3,0,1
22,0,0,0,1,0,0,0,1,712,9,19,4,0,1
4,1,0,0,0,1,0,0,0,134,0,0,0,1,0
6,0,1,0,0,0,1,0,0,218,1,1,1,1,0
12,0,0,1,0,0,0,1,0,332,2,2,2,0,1
25,0,0,0,1,0,0,0,1,975,3,3,3,0,1
1,1,0,0,0,1,0,0,0,112,4,4,4,1,0
7,0,1,0,0,0,1,0,0,186,5,5,0,0,1
17,0,0,1,0,0,0,1,0,289,6,6,1,1,0
21,0,0,0,1,0,0,0,1,868,7,7,2,0,1
2,1,0,0,0,1,0,0,0,91,8,8,3,0,1
7,0,1,0,0,0,1,0,0,155,9,9,4,0,1
15,0,0,1,0,0,0,1,0,248,0,10,0,1,0
26,0,0,0,1,0,0,0,1,764,1,11,1,0,1
4,1,0,0,0,1,0,0,0,57,2,12,2,0,1
5,0,1,0,0,0,1,0,0,104,3,13,3,0,1
11,0,0,1,0,0,0,1,0,180,4,14,4,0,1
26,0,0,0,1,0,0,0,1,594,5,15,0,1,0
1,1,0,0,0,1,0,0,0,123,6,16,1,0,1
9,0,1,0,0,0,1,0,0,202,7,17,2,0,1
11,0,0,1,0,0,0,1,0,311,8,18,3,1,0
25,0,0,0,1,0,0,0,1,921,9,19,4,0,1
1,1,0,0,0,1,0,0,0,113,0,0,0,0,1
7,0,1,0,0,0,1,0,0,188,1,1,1,0,1
11,0,0,1,0,0,0,1,0,292,2,2,2,0,1
20,0,0,0,1,0,0,0,1,875,3,3,3,0,1
2,1,0,0,0,1,0,0,0,45,4,4,4,0,1
7,0,1,0,0,0,1,0,0,85,5,5,0,1,0
15,0,0,1,0,0,0,1,0,155,6,6,1,0,1
22,0,0,0,1,0,0,0,1,532,7,7,2,1,0
2,1,0,0,0,1,0,0,0,50,8,8,3,0,1
6,0,1,0,0,0,1,0,0,92,9,9,4,0,1
14,0,0,1,0,0,0,1,0,165,0,10,0,1,0
24,0,0,0,1,0,0,0,1,557,1,11,1,1,0
1,1,0,0,0,1,0,0,0,96,2,12,2,0,1
5,0,1,0,0,0,1,0,0,161,3,13,3,1,0
13,0,0,1,0,0,0,1,0,256,4,14,4,0,1
21,0,0,0,1,0,0,0,1,785,5,15,0,0,1
2,1,0,0,0,1,0,0,0,93,6,16,1,0,1
6,0,1,0,0,0,1,0,0,158,7,17,2,1,0
12,0,0,1,0,0,0,1,0,252,8,18,3,0,1
23,0,0,0,1,0,0,0,1,775,9,19,4,1,0
3,1,0,0,0,1,0,0,0,95,0,0,0,1,0
8,0,1,0,0,0,1,0,0,160,1,1,1,0,1
14,0,0,1,0,0,0,1,0,254,2,2,2,1,0
25,0,0,0,1,0,0,0,1,781,3,3,3,1,0
3,1,0,0,0,1,0,0,0,65,4,4,4,0,1
7,0,1,0,0,0,1,0,0,115,5,5,0,0,1
16,0,0,1,0,0,0,1,0,195,6,6,1,0,1
22,0,0,0,1,0,0,0,1,632,7,7,2,0,1
3,1,0,0,0,1,0,0,0,45,8,8,3,1,0
7,0,1,0,0,0,1,0,0,85,9,9,4,1,0
14,0,0,1,0,0,0,1,0,155,0,10,0,0,1
26,0,0,0,1,0,0,0,1,533,1,11,1,1,0
4,1,0,0,0,1,0,0,0,42,2,12,2,1,0
5,0,1,0,0,0,1,0,0,81,3,13,3,0,1
16,0,0,1,0,0,0,1,0,150,4,14,4,1,0
27,0,0,0,1,0,0,0,1,520,5,15,0,1,0
1,1,0,0,0,1,0,0,0,62,6,16,1,0,1
8,0,1,0,0,0,1,0,0,111,7,17,2,0,1
16,0,0,1,0,0,0,1,0,189,8,18,3,1,0
25,0,0,0,1,0,0,0,1,619,9,19,4,0,1
3,1,0,0,0,1,0,0,0,123,0,0,0,0,1
7,0,1,0,0,0,1,0,0,203,1,1,1,1,0
14,0,0,1,0,0,0,1,0,312,2,2,2,0,1
23,0,0,0,1,0,0,0,1,924,3,3,3,1,0
1,1,0,0,0,1,0,0,0,84,4,4,4,1,0
6,0,1,0,0,0,1,0,0,143,5,5,0,0,1
14,0,0,1,0,0,0,1,0,232,6,6,1,1,0
27,0,0,0,1,0,0,0,1,725,7,7,2,0,1
1,1,0,0,0,1,0,0,0,90,8,8,3,0,1
6,0,1,0,0,0,1,0,0,152,9,9,4,1,0
12,0,0,1,0,0,0,1,0,245,0,10,0,1,0
20,0,0,0,1,0,0,0,1,757,1,11,1,0,1
4,1,0,0,0,1,0,0,0,83,2,12,2,0,1
8,0,1,0,0,0,1,0,0,142,3,13,3,1,0
16,0,0,1,0,0,0,1,0,231,4,14,4,0,1
27,0,0,0,1,0,0,0,1,722,5,15,0,1,0
2,1,0,0,0,1,0,0,0,60,6,16,1,1,0
8,0,1,0,0,0,1,0,0,108,7,17,2,0,1
16,0,0,1,0,0,0,1,0,185,8,18,3,1,0
25,0,0,0,1,0,0,0,1,608,9,19,4,1,0
4,1,0,0,0,1,0,0,0,64,0,0,0,0,1
7,0,1,0,0,0,1,0,0,113,1,1,1,1,0
17,0,0,1,0,0,0,1,0,192,2,2,2,1,0
27,0,0,0,1,0,0,0,1,626,3,3,3,0,1
4,1,0,0,0,1,0,0,0,105,4,4,4,0,1
5,0,1,0,0,0,1,0,0,175,5,5,0,1,0
11,0,0,1,0,0,0,1,0,275,6,6,1,0,1
21,0,0,0,1,0,0,0,1,831,7,7,2,1,0
3,1,0,0,0,1,0,0,0,93,8,8,3,1,0
7,0,1,0,0,0,1,0,0,157,9,9,4,0,1
12,0,0,1,0,0,0,1,0,250,0,10,0,1,0
25,0,0,0,1,0,0,0,1,771,1,11,1,0,1
4,1,0,0,0,1,0,0,0,118,2,12,2,0,1
8,0,1,0,0,0,1,0,0,194,3,13,3,1,0
10,0,0,1,0,0,0,1,0,300,4,14,4,1,0
20,0,0,0,1,0,0,0,1,895,5,15,0,0,1
4,1,0,0,0,1,0,0,0,138,6,16,1,0,1
9,0,1,0,0,0,1,0,0,225,7,17,2,1,0
12,0,0,1,0,0,0,1,0,341,8,18,3,0,1
22,0,0,0,1,0,0,0,1,998,9,19,4,0,1
4,1,0,0,0,1,0,0,0,108,0,0,0,0,1
8,0,1,0,0,0,1,0,0,180,1,1,1,0,1
13,0,0,1,0,0,0,1,0,281,2,2,2,1,0
26,0,0,0,1,0,0,0,1,849,3,3,3,1,0
3,1,0,0,0,1,0,0,0,114,4,4,4,0,1
9,0,1,0,0,0,1,0,0,189,5,5,0,1,0
17,0,0,1,0,0,0,1,0,293,6,6,1,0,1
23,0,0,0,1,0,0,0,1,878,7,7,2,0,1
1,1,0,0,0,1,0,0,0,48,8,8,3,1,0
5,0,1,0,0,0,1,0,0,90,9,9,4,1,0
14,0,0,1,0,0,0,1,0,161,0,10,0,0,1
22,0,0,0,1,0,0,0,1,548,1,11,1,0,1
1,1,0,0,0,1,0,0,0,76,2,12,2,1,0
5,0,1,0,0,0,1,0,0,131,3,13,3,0,1
15,0,0,1,0,0,0,1,0,216,4,14,4,0,1
27,0,0,0,1,0,0,0,1,686,5,15,0,0,1
1,1,0,0,0,1,0,0,0,97,6,16,1,0,1
5,0,1,0,0,0,1,0,0,162,7,17,2,0,1
17,0,0,1,0,0,0,1,0,258,8,18,3,1,0
25,0,0,0,1,0,0,0,1,790,9,19,4,0,1
2,1,0,0,0,1,0,0,0,70,0,0,0,0,1
9,0,1,0,0,0,1,0,0,122,1,1,1,1,0
16,0,0,1,0,0,0,1,0,205,2,2,2,0,1
27,0,0,0,1,0,0,0,1,657,3,3,3,1,0
3,1,0,0,0,1,0,0,0,99,4,4,4,1,0
5,0,1,0,0,0,1,0,0,166,5,5,0,0,1
15,0,0,1,0,0,0,1,0,263,6,6,1,1,0
21,0,0,0,1,0,0,0,1,803,7,7,2,1,0
1,1,0,0,0,1,0,0,0,118,8,8,3,0,1
5,0,1,0,0,0,1,0,0,194,9,9,4,1,0
15,0,0,1,0,0,0,1,0,300,0,10,0,0,1
25,0,0,0,1,0,0,0,1,896,1,11,1,0,1
2,1,0,0,0,1,0,0,0,39,2,12,2,0,1
6,0,1,0,0,0,1,0,0,76,3,13,3,0,1
16,0,0,1,0,0,0,1,0,142,4,14,4,0,1
20,0,0,0,1,0,0,0,1,501,5,15,0,1,0
2,1,0,0,0,1,0,0,0,138,6,16,1,1,0
8,0,1,0,0,0,1,0,0,224,7,17,2,0,1
16,0,0,1,0,0,0,1,0,340,8,18,3,0,1
27,0,0,0,1,0,0,0,1,995,9,19,4,0,1
1,1,0,0,0,1,0,0,0,48,0,0,0,0,1
6,0,1,0,0,0,1,0,0,90,1,1,1,0,1
